Date,Price,Open,High,Low,Vol.,Change %
4/3/2018,1140.45,1134.70,1143.55,1128.10,2.04M,0.00
4/2/2018,1137.15,1141.00,1149.55,1121.30,4.04M,0.00
3/28/2018,1131.80,1150.75,1150.75,1126.25,6.28M,-0.02
3/27/2018,1154.00,1160.00,1161.30,1150.10,1.90M,0.00
3/26/2018,1155.25,1166.90,1166.90,1144.00,4.47M,-0.01
3/23/2018,1167.60,1147.00,1173.80,1142.35,6.00M,0.01
3/22/2018,1161.30,1164.50,1177.45,1155.30,3.41M,-0.01
3/21/2018,1167.50,1170.00,1175.50,1162.20,3.85M,0.00
3/20/2018,1164.55,1148.60,1170.00,1148.60,4.28M,0.02
3/19/2018,1146.75,1164.00,1180.50,1142.65,3.76M,-0.02
3/16/2018,1171.90,1182.00,1182.40,1169.25,8.98M,-0.01
3/15/2018,1182.50,1180.00,1188.40,1172.00,3.05M,0.00
3/14/2018,1180.80,1180.00,1190.60,1169.10,2.21M,0.00
3/13/2018,1183.80,1180.20,1197.00,1175.15,4.29M,0.00
3/12/2018,1185.75,1176.00,1191.85,1171.75,3.84M,0.02
3/9/2018,1163.40,1162.35,1166.00,1155.55,2.11M,0.01
3/8/2018,1156.65,1149.00,1165.80,1149.00,3.05M,0.01
3/7/2018,1144.10,1155.00,1160.00,1138.05,3.19M,-0.01
3/6/2018,1151.35,1162.55,1165.40,1143.60,3.34M,0.00
3/5/2018,1155.90,1160.75,1170.80,1143.25,4.05M,0.00
3/1/2018,1160.75,1169.60,1169.60,1156.05,3.29M,-0.01
2/28/2018,1172.60,1147.60,1189.50,1142.55,8.63M,0.02
2/27/2018,1150.20,1144.95,1153.65,1125.65,3.31M,0.01
2/26/2018,1138.60,1151.00,1155.05,1134.35,2.54M,-0.01
2/23/2018,1155.65,1163.50,1166.00,1146.75,4.73M,0.00
2/22/2018,1160.75,1145.55,1164.00,1140.45,8.93M,0.01
2/21/2018,1147.40,1147.50,1151.90,1140.00,6.89M,0.01
2/20/2018,1136.95,1103.75,1149.50,1103.75,3.59M,0.00
2/19/2018,1131.75,1128.40,1136.00,1120.30,3.23M,0.00
2/16/2018,1128.05,1125.00,1141.65,1118.10,4.94M,0.01
2/15/2018,1114.45,1103.00,1129.70,1103.00,3.99M,0.02
2/14/2018,1097.75,1106.00,1117.30,1090.20,4.17M,0.00
2/12/2018,1102.80,1114.80,1120.60,1097.80,3.15M,-0.01
2/9/2018,1109.15,1118.00,1120.30,1106.00,2.19M,-0.02
2/8/2018,1134.25,1122.80,1146.40,1116.55,4.40M,0.02
2/7/2018,1109.05,1116.00,1124.80,1103.55,4.17M,0.00
2/6/2018,1107.75,1099.95,1128.35,1095.15,5.28M,-0.03
2/5/2018,1138.20,1140.00,1154.85,1135.85,4.93M,0.00
2/2/2018,1143.25,1135.25,1162.90,1130.10,5.12M,0.00
2/1/2018,1144.60,1142.20,1157.90,1118.55,6.50M,0.00
1/31/2018,1150.25,1159.15,1166.60,1142.15,4.61M,-0.02
1/30/2018,1170.65,1178.90,1183.10,1162.70,4.31M,-0.01
1/29/2018,1182.90,1166.55,1196.25,1165.20,5.41M,0.01
1/25/2018,1175.40,1182.00,1183.40,1162.25,6.77M,-0.01
1/24/2018,1185.80,1174.80,1221.05,1167.50,10.30M,0.01
1/23/2018,1177.10,1155.00,1188.00,1155.00,7.70M,0.02
1/22/2018,1150.00,1132.15,1156.95,1132.00,4.83M,0.01
1/19/2018,1143.45,1145.00,1147.90,1136.00,2.99M,-0.01
1/18/2018,1152.70,1145.00,1164.90,1132.10,6.60M,0.00
1/17/2018,1152.10,1124.85,1161.80,1123.00,13.08M,0.03
1/16/2018,1122.85,1081.25,1134.80,1081.25,11.32M,0.04
1/15/2018,1081.15,1080.00,1092.95,1065.10,5.32M,0.00
1/12/2018,1078.45,1085.80,1085.90,1070.55,9.01M,0.00
1/11/2018,1075.80,1055.25,1083.40,1055.25,8.39M,0.02
1/10/2018,1052.25,1046.80,1056.00,1033.05,4.73M,0.01
1/9/2018,1041.35,1040.00,1044.90,1028.90,4.97M,0.01
1/8/2018,1036.05,1024.90,1039.00,1020.05,2.80M,0.02
1/5/2018,1012.00,1015.30,1026.40,1006.00,5.51M,0.00
1/4/2018,1015.40,1021.00,1021.00,1009.60,4.47M,-0.01
1/3/2018,1021.30,1028.50,1031.60,1018.60,3.42M,-0.01
1/2/2018,1029.70,1037.25,1042.00,1023.00,3.06M,0.00
1/1/2018,1033.55,1037.70,1044.50,1030.00,2.72M,-0.01
12/29/2017,1042.05,1030.10,1048.80,1030.00,3.30M,0.01
12/28/2017,1033.25,1030.00,1040.00,1023.80,4.22M,0.00
12/27/2017,1034.25,1028.00,1039.10,1027.40,3.49M,0.00
12/26/2017,1035.60,1030.00,1041.50,1023.00,5.40M,0.00
12/22/2017,1039.35,1016.00,1044.80,1016.00,6.45M,0.02
12/21/2017,1022.05,1014.80,1028.95,998.40,5.53M,0.01
12/20/2017,1015.85,1005.10,1018.60,1001.00,2.09M,0.01
12/19/2017,1003.95,1017.45,1017.95,999.55,3.56M,-0.01
12/18/2017,1016.60,1011.90,1030.70,1005.80,2.02M,-0.01
12/15/2017,1022.90,1013.00,1026.40,1011.85,5.19M,0.01
12/14/2017,1013.10,1005.25,1015.00,999.30,3.01M,0.01
12/13/2017,1003.75,1010.90,1019.00,997.65,2.68M,-0.01
12/12/2017,1010.50,1002.00,1014.00,1002.00,4.66M,0.01
12/11/2017,1005.30,994.95,1006.90,993.95,2.57M,0.00
12/8/2017,1001.85,1001.00,1007.00,995.00,2.99M,0.00
12/7/2017,999.80,989.00,1002.90,985.60,3.77M,0.01
12/6/2017,990.30,985.00,994.10,984.00,3.75M,0.01
12/5/2017,984.35,985.35,1003.00,979.00,4.99M,0.00
12/4/2017,985.35,980.00,996.80,968.55,8.91M,0.03
12/1/2017,958.80,979.40,983.20,957.05,2.04M,-0.02
11/30/2017,976.10,989.45,989.45,968.35,8.63M,-0.01
11/29/2017,982.70,987.65,991.95,980.30,1.92M,0.00
11/28/2017,984.70,994.40,999.90,981.30,2.31M,-0.01
11/27/2017,998.75,1006.70,1006.70,993.30,3.01M,-0.01
11/24/2017,1009.55,990.90,1019.30,990.20,9.31M,0.02
11/23/2017,991.25,971.50,994.45,969.00,5.95M,0.03
11/22/2017,966.30,966.60,971.05,963.30,3.04M,0.00
11/21/2017,966.25,961.30,971.50,960.05,2.68M,0.01
11/20/2017,960.55,969.00,971.00,957.25,2.83M,-0.01
11/17/2017,970.95,985.50,985.50,965.15,4.03M,-0.02
11/16/2017,988.40,951.80,995.90,948.50,7.84M,0.04
11/15/2017,951.80,945.15,953.50,944.50,3.51M,0.00
11/14/2017,949.10,951.95,954.85,943.25,2.87M,0.00
11/13/2017,951.95,962.05,969.40,949.35,2.51M,-0.01
11/10/2017,962.05,958.80,964.35,950.00,3.29M,0.01
11/9/2017,954.50,953.00,963.00,948.25,2.36M,0.00
11/8/2017,952.30,960.25,961.85,947.50,2.68M,0.00
11/7/2017,955.50,926.25,960.00,925.85,6.72M,0.03
11/6/2017,928.70,923.15,935.00,922.65,2.53M,0.00
11/3/2017,926.65,917.00,929.90,916.95,1.85M,0.00
11/2/2017,922.90,923.05,926.00,920.00,2.34M,0.00
11/1/2017,927.05,925.00,929.40,923.30,2.82M,0.01
10/31/2017,921.85,925.00,930.00,920.00,4.98M,-0.02
10/30/2017,944.10,954.65,954.65,941.05,6.48M,0.00
10/27/2017,946.35,955.00,957.70,944.00,4.26M,0.00
10/26/2017,947.35,942.00,951.80,940.10,16.83M,0.01
10/25/2017,935.30,919.00,944.70,915.25,6.99M,0.01
10/24/2017,926.50,946.00,946.65,921.60,7.26M,-0.01
10/23/2017,939.50,930.00,942.00,928.10,4.58M,0.01
10/19/2017,926.95,930.00,932.00,925.20,545.72K,0.00
10/18/2017,924.35,928.90,930.00,922.95,3.62M,-0.01
10/17/2017,930.50,936.80,936.80,929.50,2.81M,-0.01
10/16/2017,939.00,935.95,942.00,933.00,2.88M,0.01
10/13/2017,930.10,932.80,933.50,927.55,3.59M,0.00
10/12/2017,927.30,930.00,934.35,919.55,5.14M,0.00
10/11/2017,930.70,935.45,938.00,928.00,2.99M,-0.01
10/10/2017,935.45,939.95,939.95,929.55,3.57M,0.01
10/9/2017,923.90,920.00,929.00,914.00,1.75M,0.00
10/6/2017,920.15,904.00,922.00,903.95,4.29M,0.02
10/5/2017,903.05,900.00,904.95,899.00,4.31M,0.00
10/4/2017,899.60,903.00,905.40,897.15,2.50M,0.00
10/3/2017,903.55,910.10,912.00,901.60,2.47M,0.00
9/29/2017,899.90,898.00,902.40,895.00,2.85M,0.00
9/28/2017,896.00,896.10,903.90,894.30,8.77M,0.00
9/27/2017,899.80,906.10,907.90,895.10,3.00M,-0.01
9/26/2017,905.90,897.00,908.40,894.30,3.68M,0.01
9/25/2017,895.35,901.00,901.95,889.10,4.54M,0.00
9/22/2017,898.30,908.15,910.25,888.00,8.80M,-0.01
9/21/2017,909.55,915.00,915.25,908.15,4.10M,0.00
9/20/2017,912.70,917.00,917.00,907.45,2.88M,0.00
9/19/2017,912.25,908.00,916.00,903.50,3.02M,0.00
9/18/2017,909.10,910.00,917.75,906.30,4.24M,0.00
9/15/2017,908.25,892.30,913.25,892.20,6.73M,0.02
9/14/2017,892.40,884.50,896.60,881.60,6.85M,0.01
9/13/2017,883.75,885.50,887.60,881.00,5.74M,0.00
9/12/2017,884.05,882.55,887.75,878.80,8.62M,0.01
9/11/2017,878.70,890.40,891.80,873.65,6.89M,-0.01
9/8/2017,884.30,899.00,899.00,882.10,4.30M,-0.01
9/7/2017,895.75,900.00,900.50,892.35,3.12M,0.00
9/6/2017,895.60,900.00,900.30,890.00,3.87M,-0.01
9/5/2017,901.90,902.00,905.00,897.25,4.89M,0.00
9/4/2017,900.20,921.00,921.10,893.50,5.09M,-0.02
9/1/2017,919.95,915.95,925.90,910.00,4.22M,0.01
8/31/2017,914.95,928.80,928.95,912.90,7.51M,-0.01
8/30/2017,926.65,937.20,939.00,924.10,8.07M,0.00
8/29/2017,927.45,941.45,942.00,925.55,6.68M,-0.01
8/28/2017,941.00,943.95,953.95,938.00,20.36M,0.03
8/24/2017,912.15,910.00,918.25,902.35,21.19M,0.02
8/23/2017,892.80,880.00,903.70,873.90,30.64M,0.02
8/22/2017,875.40,895.20,897.05,860.00,24.62M,0.00
8/21/2017,873.40,924.00,924.00,870.00,45.20M,-0.05
8/18/2017,923.25,1017.90,1017.90,884.20,82.20M,-0.10
8/17/2017,1020.85,1005.00,1029.25,998.05,12.89M,0.05
8/16/2017,975.20,982.00,986.10,969.00,3.09M,-0.01
8/14/2017,981.45,988.00,989.20,977.15,1.91M,-0.01
8/11/2017,987.70,976.00,997.00,969.60,3.27M,0.01
8/10/2017,981.25,969.90,987.50,969.35,4.57M,0.01
8/9/2017,969.35,967.65,973.90,964.55,1.96M,0.01
8/8/2017,963.85,968.50,970.25,955.05,3.00M,0.00
8/7/2017,968.25,983.50,983.75,965.70,3.04M,-0.02
8/4/2017,983.75,988.00,989.00,976.05,2.67M,0.00
8/3/2017,984.00,991.00,998.75,980.25,2.32M,-0.01
8/2/2017,993.35,1006.00,1012.75,987.20,2.13M,-0.01
8/1/2017,1005.55,1011.00,1017.00,998.35,3.84M,-0.01
7/31/2017,1011.20,991.90,1021.70,986.75,9.58M,0.01
7/28/2017,997.35,976.00,1003.00,962.30,5.55M,0.03
7/27/2017,971.05,996.00,1004.00,966.80,6.34M,-0.02
7/26/2017,994.05,998.10,999.00,990.40,3.44M,0.00
7/25/2017,993.85,990.00,999.00,986.20,3.57M,0.00
7/24/2017,990.55,983.50,994.00,982.60,3.06M,0.01
7/21/2017,980.10,973.00,982.55,971.40,2.99M,0.01
7/20/2017,969.45,979.30,979.85,966.95,3.40M,-0.01
7/19/2017,979.85,981.45,988.65,969.10,2.95M,-0.01
7/18/2017,985.60,986.05,1004.80,981.10,4.13M,0.00
7/17/2017,984.05,975.00,992.00,974.00,3.85M,0.01
7/14/2017,972.05,999.45,1006.85,966.05,11.24M,-0.01
7/13/2017,977.05,977.25,983.45,964.10,2.59M,0.00
7/12/2017,972.35,974.95,981.50,968.75,3.14M,0.00
7/11/2017,975.35,956.65,989.50,956.65,5.77M,0.02
7/10/2017,957.05,945.00,1028.90,937.30,847.55K,0.02
7/7/2017,935.40,943.85,945.45,933.05,2.89M,-0.01
7/6/2017,947.00,945.00,957.00,944.20,1.91M,0.00
7/5/2017,950.90,959.00,959.00,945.40,2.11M,-0.01
7/4/2017,962.15,953.85,970.00,949.40,2.58M,0.01
7/3/2017,951.90,941.10,955.00,934.60,2.54M,0.02
6/30/2017,935.55,930.80,938.00,929.00,2.11M,0.01
6/29/2017,930.20,930.20,947.95,926.60,7.96M,0.01
6/28/2017,924.70,932.80,933.00,921.00,2.95M,0.00
6/27/2017,927.05,945.00,948.00,923.75,3.45M,-0.02
6/23/2017,943.25,945.00,949.15,938.00,3.20M,0.00
6/22/2017,940.15,947.70,968.70,935.10,4.73M,0.00
6/21/2017,943.35,945.00,949.00,936.05,1.87M,0.00
6/20/2017,943.55,935.00,946.90,934.05,2.59M,0.01
6/19/2017,929.85,939.95,940.25,928.00,3.43M,-0.01
6/16/2017,940.25,949.10,953.85,936.00,5.47M,-0.01
6/15/2017,952.10,959.65,967.95,949.60,2.76M,-0.01
6/14/2017,958.60,960.00,961.90,951.20,3.72M,0.00
6/13/2017,957.80,953.50,962.95,951.60,2.47M,-0.01
6/12/2017,963.85,943.35,965.20,940.10,4.30M,0.02
6/9/2017,948.60,938.55,950.95,923.00,7.38M,-0.01
6/8/2017,956.45,962.95,962.95,948.15,3.10M,-0.01
6/7/2017,961.30,985.00,988.90,945.00,6.23M,-0.02
6/6/2017,979.35,965.00,987.50,964.40,3.50M,0.02
6/5/2017,958.75,970.00,972.00,957.05,2.73M,-0.01
6/2/2017,969.45,973.40,975.45,964.20,1.96M,0.00
6/1/2017,971.40,969.30,979.70,958.55,2.75M,-0.01
5/31/2017,977.05,993.55,993.55,974.85,3.88M,-0.02
5/30/2017,996.20,982.00,1000.00,978.65,1.86M,0.01
5/29/2017,985.15,990.90,996.70,975.70,3.15M,-0.01
5/26/2017,995.70,987.00,1000.00,980.60,2.49M,0.01
5/25/2017,983.30,961.00,986.60,961.00,5.22M,0.03
5/24/2017,954.80,960.00,965.50,949.60,2.82M,0.00
5/23/2017,957.30,964.65,967.00,954.10,2.02M,0.00
5/22/2017,961.45,958.40,966.90,956.55,2.75M,0.00
5/19/2017,957.95,961.50,962.70,947.85,2.13M,0.00
5/18/2017,961.75,943.00,973.90,942.85,4.03M,0.01
5/17/2017,952.80,951.60,958.45,943.85,1.46M,0.00
5/16/2017,955.00,953.10,960.15,946.95,3.07M,0.00
5/15/2017,951.55,963.50,963.50,949.10,3.65M,-0.01
5/12/2017,964.25,953.00,966.00,951.45,5.49M,0.02
5/11/2017,944.10,946.85,949.85,937.55,1.61M,0.00
5/10/2017,943.65,947.15,950.00,937.15,1.68M,0.00
5/9/2017,946.65,950.60,951.95,942.10,2.82M,0.00
5/8/2017,945.50,938.00,948.55,932.00,2.35M,0.02
5/5/2017,931.50,936.00,937.35,920.00,2.22M,-0.01
5/4/2017,937.65,937.00,939.65,928.90,2.64M,0.00
5/3/2017,934.30,926.50,939.10,917.65,2.33M,0.01
5/2/2017,922.60,924.00,926.40,915.10,1.62M,0.00
4/28/2017,918.95,926.85,927.40,915.60,2.51M,-0.01
4/27/2017,925.25,916.00,929.00,916.00,3.90M,0.01
4/26/2017,914.25,929.95,935.55,910.20,4.54M,-0.02
4/25/2017,929.35,925.90,933.00,920.55,2.37M,0.00
4/24/2017,926.55,917.50,928.50,913.00,2.78M,0.00
4/21/2017,923.70,934.80,934.80,921.10,1.79M,0.00
4/20/2017,927.30,921.50,929.70,918.55,2.27M,0.01
4/19/2017,919.20,923.00,930.00,912.65,5.04M,0.00
4/18/2017,922.65,924.75,934.00,919.10,2.32M,0.00
4/17/2017,924.90,930.00,932.10,923.50,3.61M,-0.01
4/13/2017,931.40,970.00,990.00,926.65,15.49M,-0.04
4/12/2017,968.85,970.00,976.90,960.35,3.35M,0.00
4/11/2017,967.15,956.05,971.70,956.05,4.33M,0.01
4/10/2017,953.40,984.90,989.50,950.10,4.76M,-0.03
4/7/2017,981.55,1000.90,1000.90,979.00,3.20M,-0.02
4/6/2017,999.60,998.15,1005.80,992.00,2.69M,0.00
4/5/2017,995.95,1005.00,1005.40,991.00,3.70M,-0.01
4/3/2017,1008.80,1032.15,1032.45,1006.10,2.16M,-0.01
3/31/2017,1022.25,1023.25,1029.30,1008.00,7.08M,0.00
3/30/2017,1025.50,1034.00,1035.90,1020.25,6.08M,-0.01
3/29/2017,1031.85,1034.30,1041.50,1025.85,3.49M,0.00
3/28/2017,1035.15,1031.50,1039.00,1030.05,2.40M,0.01
3/27/2017,1028.85,1027.20,1041.85,1024.50,3.84M,0.00
3/24/2017,1031.40,1038.00,1044.00,1027.70,2.44M,-0.01
3/23/2017,1040.45,1028.25,1043.00,1026.60,2.25M,0.01
3/22/2017,1027.70,1022.45,1039.95,1020.40,2.00M,-0.01
3/21/2017,1032.85,1020.90,1034.95,1018.80,2.43M,0.01
3/20/2017,1021.50,1026.55,1026.55,1015.10,2.21M,-0.02
3/17/2017,1040.30,1035.40,1042.90,1019.25,4.75M,0.01
3/16/2017,1028.85,1013.30,1031.70,1013.30,3.35M,0.02
3/15/2017,1011.95,1034.90,1034.90,1007.50,3.19M,-0.02
3/14/2017,1034.80,1022.80,1041.90,1022.80,3.94M,0.01
3/10/2017,1021.85,1015.00,1027.65,1013.40,2.28M,0.01
3/9/2017,1011.55,1007.80,1013.00,999.00,1.74M,0.00
3/8/2017,1007.80,1016.90,1016.90,1004.45,3.09M,-0.01
3/7/2017,1019.80,1022.00,1025.80,1014.70,2.32M,-0.01
3/6/2017,1033.90,1020.05,1035.95,1019.70,2.64M,0.00
3/3/2017,1031.20,1010.25,1034.30,1000.40,2.70M,0.01
3/2/2017,1023.30,1024.40,1028.00,1016.50,1.47M,0.00
3/1/2017,1025.15,1012.00,1027.00,1010.10,2.14M,0.01
2/28/2017,1012.40,1011.85,1022.70,1009.25,2.97M,0.00
2/27/2017,1012.40,1007.30,1023.00,1006.95,2.66M,0.00
2/23/2017,1008.85,998.90,1020.00,993.35,4.77M,0.02
2/22/2017,990.15,1015.00,1015.00,986.40,3.30M,-0.02
2/21/2017,1013.60,1022.10,1024.50,1000.05,3.81M,0.00
2/20/2017,1010.25,996.50,1031.00,993.50,2.33M,0.01
2/17/2017,1000.10,1013.75,1013.75,992.70,2.43M,-0.01
